timestamp,frame_number,protocol,event_type,src_ip,src_port,dst_ip,dst_port,stream_id,summary
2024-11-04T13:05:21.002306Z,321,tcp,tcp,20.194.184.156,443,172.23.4.115,55076,10,TCP syn=False ack=True rst=False
2024-11-04T13:05:21.002306Z,322,tcp,tcp,20.194.184.156,443,172.23.4.115,55076,10,TCP syn=False ack=True rst=False
2024-11-04T13:05:21.002306Z,322,tls,tls,20.194.184.156,443,172.23.4.115,55076,10,TLS SNI
2024-11-04T13:05:21.002505Z,323,tcp,tcp,172.23.4.115,55076,20.194.184.156,443,10,TCP syn=False ack=True rst=False
2024-11-04T13:05:21.002663Z,324,tcp,tcp,172.23.4.115,55076,20.194.184.156,443,10,TCP syn=False ack=True rst=False
2024-11-04T13:05:21.002729Z,325,tcp,tcp,172.23.4.115,55076,20.194.184.156,443,10,TCP syn=False ack=True rst=False
2024-11-04T13:05:21.003418Z,326,tcp,tcp,172.23.4.115,55076,20.194.184.156,443,10,TCP syn=False ack=True rst=False
2024-11-04T13:05:21.003418Z,326,tls,tls,172.23.4.115,55076,20.194.184.156,443,10,TLS SNI
2024-11-04T13:05:21.003977Z,327,tcp,tcp,172.23.4.115,55076,20.194.184.156,443,10,TCP syn=False ack=True rst=False
2024-11-04T13:05:21.003977Z,327,tls,tls,172.23.4.115,55076,20.194.184.156,443,10,TLS SNI
2024-11-04T13:05:21.004293Z,328,tcp,tcp,172.23.4.115,55076,20.194.184.156,443,10,TCP syn=False ack=True rst=False
2024-11-04T13:05:21.004293Z,328,tls,tls,172.23.4.115,55076,20.194.184.156,443,10,TLS SNI
2024-11-04T13:05:21.004530Z,329,tcp,tcp,172.23.4.115,55076,20.194.184.156,443,10,TCP syn=False ack=True rst=False
2024-11-04T13:05:21.004530Z,329,tls,tls,172.23.4.115,55076,20.194.184.156,443,10,TLS SNI
2024-11-04T13:05:21.073663Z,330,tcp,tcp,116.202.120.165,443,172.23.4.115,55074,8,TCP syn=False ack=True rst=False
2024-11-04T13:05:21.073663Z,330,tls,tls,116.202.120.165,443,172.23.4.115,55074,8,TLS SNI
2024-11-04T13:05:21.073663Z,331,tcp,tcp,116.202.120.165,443,172.23.4.115,55074,8,TCP syn=False ack=True rst=False
2024-11-04T13:05:21.073663Z,332,tcp,tcp,116.202.120.165,443,172.23.4.115,55074,8,TCP syn=False ack=True rst=False
2024-11-04T13:05:21.073663Z,333,tcp,tcp,116.202.120.165,443,172.23.4.115,55074,8,TCP syn=False ack=True rst=False
2024-11-04T13:05:21.074214Z,334,tcp,tcp,172.23.4.115,55074,116.202.120.165,443,8,TCP syn=False ack=True rst=False
2024-11-04T13:05:21.078523Z,335,tcp,tcp,116.202.120.165,443,172.23.4.115,55075,9,TCP syn=False ack=True rst=False
2024-11-04T13:05:21.078523Z,335,tls,tls,116.202.120.165,443,172.23.4.115,55075,9,TLS SNI
2024-11-04T13:05:21.078523Z,336,tcp,tcp,116.202.120.165,443,172.23.4.115,55075,9,TCP syn=False ack=True rst=False
2024-11-04T13:05:21.078592Z,337,tcp,tcp,172.23.4.115,55075,116.202.120.165,443,9,TCP syn=False ack=True rst=False
2024-11-04T13:05:21.085094Z,338,tcp,tcp,116.202.120.165,443,172.23.4.115,55075,9,TCP syn=False ack=True rst=False
2024-11-04T13:05:21.085094Z,339,tcp,tcp,116.202.120.165,443,172.23.4.115,55075,9,TCP syn=False ack=True rst=False
2024-11-04T13:05:21.085150Z,340,tcp,tcp,172.23.4.115,55075,116.202.120.165,443,9,TCP syn=False ack=True rst=False
2024-11-04T13:05:21.087371Z,341,tcp,tcp,116.202.120.165,443,172.23.4.115,55074,8,TCP syn=False ack=True rst=False
2024-11-04T13:05:21.087371Z,342,tcp,tcp,116.202.120.165,443,172.23.4.115,55074,8,TCP syn=False ack=True rst=False
2024-11-04T13:05:21.087371Z,342,tls,tls,116.202.120.165,443,172.23.4.115,55074,8,TLS SNI
2024-11-04T13:05:21.087404Z,343,tcp,tcp,172.23.4.115,55074,116.202.120.165,443,8,TCP syn=False ack=True rst=False
2024-11-04T13:05:21.089469Z,344,tcp,tcp,20.194.184.156,443,172.23.4.115,55076,10,TCP syn=False ack=True rst=False
2024-11-04T13:05:21.089469Z,344,tls,tls,20.194.184.156,443,172.23.4.115,55076,10,TLS SNI
2024-11-04T13:05:21.089469Z,345,tcp,tcp,20.194.184.156,443,172.23.4.115,55076,10,TCP syn=False ack=True rst=False
2024-11-04T13:05:21.089469Z,345,tls,tls,20.194.184.156,443,172.23.4.115,55076,10,TLS SNI
2024-11-04T13:05:21.089469Z,346,tcp,tcp,20.194.184.156,443,172.23.4.115,55076,10,TCP syn=False ack=True rst=False
2024-11-04T13:05:21.089469Z,346,tls,tls,20.194.184.156,443,172.23.4.115,55076,10,TLS SNI
2024-11-04T13:05:21.089748Z,347,tcp,tcp,172.23.4.115,55076,20.194.184.156,443,10,TCP syn=False ack=True rst=False
2024-11-04T13:05:21.090666Z,348,tcp,tcp,20.194.184.156,443,172.23.4.115,55076,10,TCP syn=False ack=True rst=False
2024-11-04T13:05:21.091208Z,349,tcp,tcp,172.23.4.115,55076,20.194.184.156,443,10,TCP syn=False ack=True rst=False
2024-11-04T13:05:21.091208Z,349,tls,tls,172.23.4.115,55076,20.194.184.156,443,10,TLS SNI
2024-11-04T13:05:21.098107Z,350,tcp,tcp,20.194.184.156,443,172.23.4.115,55076,10,TCP syn=False ack=True rst=False
2024-11-04T13:05:21.098107Z,350,tls,tls,20.194.184.156,443,172.23.4.115,55076,10,TLS SNI
2024-11-04T13:05:21.098196Z,351,tcp,tcp,172.23.4.115,55076,20.194.184.156,443,10,TCP syn=False ack=True rst=False
2024-11-04T13:05:21.099683Z,352,tcp,tcp,116.202.120.165,443,172.23.4.115,55075,9,TCP syn=False ack=True rst=False
2024-11-04T13:05:21.099683Z,353,tcp,tcp,116.202.120.165,443,172.23.4.115,55075,9,TCP syn=False ack=True rst=False
2024-11-04T13:05:21.099683Z,353,tls,tls,116.202.120.165,443,172.23.4.115,55075,9,TLS SNI
2024-11-04T13:05:21.099754Z,354,tcp,tcp,172.23.4.115,55075,116.202.120.165,443,9,TCP syn=False ack=True rst=False
2024-11-04T13:05:21.100859Z,355,tcp,tcp,116.202.120.165,443,172.23.4.115,55074,8,TCP syn=False ack=True rst=False
2024-11-04T13:05:21.100859Z,356,tcp,tcp,116.202.120.165,443,172.23.4.115,55074,8,TCP syn=False ack=True rst=False
2024-11-04T13:05:21.100942Z,357,tcp,tcp,172.23.4.115,55074,116.202.120.165,443,8,TCP syn=False ack=True rst=False
2024-11-04T13:05:21.111431Z,358,tcp,tcp,116.202.120.165,443,172.23.4.115,55075,9,TCP syn=False ack=True rst=False
2024-11-04T13:05:21.111431Z,358,tls,tls,116.202.120.165,443,172.23.4.115,55075,9,TLS SNI
2024-11-04T13:05:21.111431Z,359,tcp,tcp,116.202.120.165,443,172.23.4.115,55075,9,TCP syn=False ack=True rst=False
2024-11-04T13:05:21.111546Z,360,tcp,tcp,172.23.4.115,55075,116.202.120.165,443,9,TCP syn=False ack=True rst=False
2024-11-04T13:05:21.115096Z,361,tcp,tcp,116.202.120.165,443,172.23.4.115,55074,8,TCP syn=False ack=True rst=False
2024-11-04T13:05:21.115096Z,361,tls,tls,116.202.120.165,443,172.23.4.115,55074,8,TLS SNI
2024-11-04T13:05:21.124802Z,362,tcp,tcp,172.23.4.115,55074,116.202.120.165,443,8,TCP syn=False ack=True rst=False
2024-11-04T13:05:21.124802Z,362,tls,tls,172.23.4.115,55074,116.202.120.165,443,8,TLS SNI
2024-11-04T13:05:21.125126Z,363,tcp,tcp,116.202.120.165,443,172.23.4.115,55077,11,TCP syn=True ack=True rst=False
2024-11-04T13:05:21.125126Z,364,tcp,tcp,116.202.120.165,443,172.23.4.115,55078,12,TCP syn=True ack=True rst=False
2024-11-04T13:05:21.125126Z,365,tcp,tcp,116.202.120.165,443,172.23.4.115,55080,14,TCP syn=True ack=True rst=False
2024-11-04T13:05:21.125126Z,366,tcp,tcp,116.202.120.165,443,172.23.4.115,55079,13,TCP syn=True ack=True rst=False
2024-11-04T13:05:21.125126Z,367,tcp,tcp,116.202.120.165,443,172.23.4.115,55075,9,TCP syn=False ack=True rst=False
2024-11-04T13:05:21.125126Z,368,tcp,tcp,116.202.120.165,443,172.23.4.115,55075,9,TCP syn=False ack=True rst=False
2024-11-04T13:05:21.125286Z,369,tcp,tcp,172.23.4.115,55077,116.202.120.165,443,11,TCP syn=False ack=True rst=False
2024-11-04T13:05:21.125342Z,370,tcp,tcp,172.23.4.115,55078,116.202.120.165,443,12,TCP syn=False ack=True rst=False
2024-11-04T13:05:21.125385Z,371,tcp,tcp,172.23.4.115,55080,116.202.120.165,443,14,TCP syn=False ack=True rst=False
2024-11-04T13:05:21.125439Z,372,tcp,tcp,172.23.4.115,55079,116.202.120.165,443,13,TCP syn=False ack=True rst=False
2024-11-04T13:05:21.125488Z,373,tcp,tcp,172.23.4.115,55075,116.202.120.165,443,9,TCP syn=False ack=True rst=False
2024-11-04T13:05:21.129489Z,374,tcp,tcp,172.23.4.115,55077,116.202.120.165,443,11,TCP syn=False ack=True rst=False
2024-11-04T13:05:21.129489Z,374,tls,tls,172.23.4.115,55077,116.202.120.165,443,11,TLS SNI www.torproject.org
2024-11-04T13:05:21.130835Z,375,tcp,tcp,172.23.4.115,55078,116.202.120.165,443,12,TCP syn=False ack=True rst=False
2024-11-04T13:05:21.130835Z,375,tls,tls,172.23.4.115,55078,116.202.120.165,443,12,TLS SNI www.torproject.org
2024-11-04T13:05:21.133290Z,376,tcp,tcp,172.23.4.115,55080,116.202.120.165,443,14,TCP syn=False ack=True rst=False
2024-11-04T13:05:21.133290Z,376,tls,tls,172.23.4.115,55080,116.202.120.165,443,14,TLS SNI www.torproject.org
2024-11-04T13:05:21.134848Z,377,tcp,tcp,172.23.4.115,55079,116.202.120.165,443,13,TCP syn=False ack=True rst=False
2024-11-04T13:05:21.134848Z,377,tls,tls,172.23.4.115,55079,116.202.120.165,443,13,TLS SNI www.torproject.org
2024-11-04T13:05:21.138666Z,378,tcp,tcp,116.202.120.165,443,172.23.4.115,55075,9,TCP syn=False ack=True rst=False
2024-11-04T13:05:21.138666Z,379,tcp,tcp,116.202.120.165,443,172.23.4.115,55075,9,TCP syn=False ack=True rst=False
2024-11-04T13:05:21.138813Z,380,tcp,tcp,172.23.4.115,55075,116.202.120.165,443,9,TCP syn=False ack=True rst=False
2024-11-04T13:05:21.154788Z,381,tcp,tcp,116.202.120.165,443,172.23.4.115,55075,9,TCP syn=False ack=True rst=False
2024-11-04T13:05:21.154788Z,382,tcp,tcp,116.202.120.165,443,172.23.4.115,55075,9,TCP syn=False ack=True rst=False
2024-11-04T13:05:21.154850Z,383,tcp,tcp,172.23.4.115,55075,116.202.120.165,443,9,TCP syn=False ack=True rst=False
2024-11-04T13:05:21.165795Z,384,tcp,tcp,116.202.120.165,443,172.23.4.115,55075,9,TCP syn=False ack=True rst=False
2024-11-04T13:05:21.165795Z,385,tcp,tcp,116.202.120.165,443,172.23.4.115,55075,9,TCP syn=False ack=True rst=False
2024-11-04T13:05:21.166022Z,386,tcp,tcp,172.23.4.115,55075,116.202.120.165,443,9,TCP syn=False ack=True rst=False
2024-11-04T13:05:21.179551Z,387,tcp,tcp,116.202.120.165,443,172.23.4.115,55075,9,TCP syn=False ack=True rst=False
2024-11-04T13:05:21.179551Z,388,tcp,tcp,116.202.120.165,443,172.23.4.115,55075,9,TCP syn=False ack=True rst=False
2024-11-04T13:05:21.179551Z,388,tls,tls,116.202.120.165,443,172.23.4.115,55075,9,TLS SNI
2024-11-04T13:05:21.179829Z,389,tcp,tcp,172.23.4.115,55075,116.202.120.165,443,9,TCP syn=False ack=True rst=False
2024-11-04T13:05:21.193219Z,390,tcp,tcp,116.202.120.165,443,172.23.4.115,55075,9,TCP syn=False ack=True rst=False
2024-11-04T13:05:21.193219Z,391,tcp,tcp,116.202.120.165,443,172.23.4.115,55075,9,TCP syn=False ack=True rst=False
2024-11-04T13:05:21.193412Z,392,tcp,tcp,172.23.4.115,55075,116.202.120.165,443,9,TCP syn=False ack=True rst=False
2024-11-04T13:05:21.207827Z,393,tcp,tcp,116.202.120.165,443,172.23.4.115,55075,9,TCP syn=False ack=True rst=False
2024-11-04T13:05:21.207827Z,394,tcp,tcp,116.202.120.165,443,172.23.4.115,55075,9,TCP syn=False ack=True rst=False
2024-11-04T13:05:21.207827Z,394,tls,tls,116.202.120.165,443,172.23.4.115,55075,9,TLS SNI
2024-11-04T13:05:21.207974Z,395,tcp,tcp,172.23.4.115,55075,116.202.120.165,443,9,TCP syn=False ack=True rst=False
2024-11-04T13:05:21.218145Z,396,tcp,tcp,172.23.4.115,55075,116.202.120.165,443,9,TCP syn=False ack=True rst=False
2024-11-04T13:05:21.218145Z,396,tls,tls,172.23.4.115,55075,116.202.120.165,443,9,TLS SNI
2024-11-04T13:05:21.229043Z,397,tcp,tcp,20.194.184.156,443,172.23.4.115,55076,10,TCP syn=False ack=True rst=False
2024-11-04T13:05:21.294791Z,398,tcp,tcp,116.202.120.165,443,172.23.4.115,55074,8,TCP syn=False ack=True rst=False
2024-11-04T13:05:21.294791Z,398,tls,tls,116.202.120.165,443,172.23.4.115,55074,8,TLS SNI
2024-11-04T13:05:21.299122Z,399,tcp,tcp,172.23.4.115,55074,116.202.120.165,443,8,TCP syn=False ack=True rst=False
2024-11-04T13:05:21.299122Z,399,tls,tls,172.23.4.115,55074,116.202.120.165,443,8,TLS SNI
2024-11-04T13:05:21.303173Z,400,tcp,tcp,116.202.120.165,443,172.23.4.115,55077,11,TCP syn=False ack=True rst=False
2024-11-04T13:05:21.303173Z,401,tcp,tcp,116.202.120.165,443,172.23.4.115,55077,11,TCP syn=False ack=True rst=False
2024-11-04T13:05:21.303173Z,401,tls,tls,116.202.120.165,443,172.23.4.115,55077,11,TLS SNI
2024-11-04T13:05:21.303173Z,402,tcp,tcp,116.202.120.165,443,172.23.4.115,55078,12,TCP syn=False ack=True rst=False
2024-11-04T13:05:21.303173Z,403,tcp,tcp,116.202.120.165,443,172.23.4.115,55078,12,TCP syn=False ack=True rst=False
2024-11-04T13:05:21.303173Z,403,tls,tls,116.202.120.165,443,172.23.4.115,55078,12,TLS SNI
2024-11-04T13:05:21.303173Z,404,tcp,tcp,116.202.120.165,443,172.23.4.115,55080,14,TCP syn=False ack=True rst=False
2024-11-04T13:05:21.303818Z,405,tcp,tcp,116.202.120.165,443,172.23.4.115,55080,14,TCP syn=False ack=True rst=False
2024-11-04T13:05:21.304212Z,406,tcp,tcp,116.202.120.165,443,172.23.4.115,55079,13,TCP syn=False ack=True rst=False
2024-11-04T13:05:21.304395Z,407,tcp,tcp,172.23.4.115,55078,116.202.120.165,443,12,TCP syn=False ack=True rst=False
2024-11-04T13:05:21.304395Z,407,tls,tls,172.23.4.115,55078,116.202.120.165,443,12,TLS SNI
2024-11-04T13:05:21.305125Z,408,tcp,tcp,172.23.4.115,55077,116.202.120.165,443,11,TCP syn=False ack=True rst=False
2024-11-04T13:05:21.305125Z,408,tls,tls,172.23.4.115,55077,116.202.120.165,443,11,TLS SNI
2024-11-04T13:05:21.305533Z,409,tcp,tcp,172.23.4.115,55078,116.202.120.165,443,12,TCP syn=False ack=True rst=False
2024-11-04T13:05:21.305533Z,409,tls,tls,172.23.4.115,55078,116.202.120.165,443,12,TLS SNI
2024-11-04T13:05:21.305780Z,410,tcp,tcp,172.23.4.115,55077,116.202.120.165,443,11,TCP syn=False ack=True rst=False
2024-11-04T13:05:21.305780Z,410,tls,tls,172.23.4.115,55077,116.202.120.165,443,11,TLS SNI
2024-11-04T13:05:21.317784Z,411,tcp,tcp,116.202.120.165,443,172.23.4.115,55079,13,TCP syn=False ack=True rst=False
2024-11-04T13:05:21.317784Z,412,tcp,tcp,116.202.120.165,443,172.23.4.115,55080,14,TCP syn=False ack=True rst=False
2024-11-04T13:05:21.317784Z,412,tls,tls,116.202.120.165,443,172.23.4.115,55080,14,TLS SNI
2024-11-04T13:05:21.317784Z,413,tcp,tcp,116.202.120.165,443,172.23.4.115,55080,14,TCP syn=False ack=True rst=False
2024-11-04T13:05:21.317784Z,414,tcp,tcp,116.202.120.165,443,172.23.4.115,55080,14,TCP syn=False ack=True rst=False
2024-11-04T13:05:21.317784Z,414,tls,tls,116.202.120.165,443,172.23.4.115,55080,14,TLS SNI
2024-11-04T13:05:21.317784Z,415,tcp,tcp,116.202.120.165,443,172.23.4.115,55080,14,TCP syn=False ack=True rst=False
2024-11-04T13:05:21.317784Z,415,tls,tls,116.202.120.165,443,172.23.4.115,55080,14,TLS SNI
2024-11-04T13:05:21.317784Z,416,tcp,tcp,116.202.120.165,443,172.23.4.115,55079,13,TCP syn=False ack=True rst=False
2024-11-04T13:05:21.317784Z,416,tls,tls,116.202.120.165,443,172.23.4.115,55079,13,TLS SNI
2024-11-04T13:05:21.317784Z,417,tcp,tcp,116.202.120.165,443,172.23.4.115,55079,13,TCP syn=False ack=True rst=False
2024-11-04T13:05:21.317784Z,418,tcp,tcp,116.202.120.165,443,172.23.4.115,55079,13,TCP syn=False ack=True rst=False
2024-11-04T13:05:21.317784Z,418,tls,tls,116.202.120.165,443,172.23.4.115,55079,13,TLS SNI
2024-11-04T13:05:21.317784Z,419,tcp,tcp,116.202.120.165,443,172.23.4.115,55079,13,TCP syn=False ack=True rst=False
2024-11-04T13:05:21.317784Z,419,tls,tls,116.202.120.165,443,172.23.4.115,55079,13,TLS SNI
2024-11-04T13:05:21.317911Z,420,tcp,tcp,172.23.4.115,55080,116.202.120.165,443,14,TCP syn=False ack=True rst=False
2024-11-04T13:05:21.317967Z,421,tcp,tcp,172.23.4.115,55079,116.202.120.165,443,13,TCP syn=False ack=True rst=False
2024-11-04T13:05:21.320035Z,422,tcp,tcp,172.23.4.115,55079,116.202.120.165,443,13,TCP syn=False ack=True rst=False
2024-11-04T13:05:21.320035Z,422,tls,tls,172.23.4.115,55079,116.202.120.165,443,13,TLS SNI
2024-11-04T13:05:21.323228Z,423,tcp,tcp,172.23.4.115,55080,116.202.120.165,443,14,TCP syn=False ack=True rst=False
2024-11-04T13:05:21.323228Z,423,tls,tls,172.23.4.115,55080,116.202.120.165,443,14,TLS SNI
2024-11-04T13:05:21.324195Z,424,tcp,tcp,172.23.4.115,55080,116.202.120.165,443,14,TCP syn=False ack=True rst=False
2024-11-04T13:05:21.324195Z,424,tls,tls,172.23.4.115,55080,116.202.120.165,443,14,TLS SNI
2024-11-04T13:05:21.326187Z,425,tcp,tcp,172.23.4.115,55079,116.202.120.165,443,13,TCP syn=False ack=True rst=False
2024-11-04T13:05:21.326187Z,425,tls,tls,172.23.4.115,55079,116.202.120.165,443,13,TLS SNI
2024-11-04T13:05:21.388488Z,426,tcp,tcp,116.202.120.165,443,172.23.4.115,55075,9,TCP syn=False ack=True rst=False
2024-11-04T13:05:21.388488Z,426,tls,tls,116.202.120.165,443,172.23.4.115,55075,9,TLS SNI
2024-11-04T13:05:21.427352Z,427,tcp,tcp,172.23.4.115,55075,116.202.120.165,443,9,TCP syn=False ack=True rst=False
2024-11-04T13:05:21.427352Z,427,tls,tls,172.23.4.115,55075,116.202.120.165,443,9,TLS SNI
2024-11-04T13:05:21.471861Z,428,tcp,tcp,116.202.120.165,443,172.23.4.115,55074,8,TCP syn=False ack=True rst=False
2024-11-04T13:05:21.471861Z,428,tls,tls,116.202.120.165,443,172.23.4.115,55074,8,TLS SNI
2024-11-04T13:05:21.473671Z,429,tcp,tcp,116.202.120.165,443,172.23.4.115,55078,12,TCP syn=False ack=True rst=False
2024-11-04T13:05:21.473671Z,429,tls,tls,116.202.120.165,443,172.23.4.115,55078,12,TLS SNI
2024-11-04T13:05:21.473671Z,430,tcp,tcp,116.202.120.165,443,172.23.4.115,55077,11,TCP syn=False ack=True rst=False
2024-11-04T13:05:21.473671Z,430,tls,tls,116.202.120.165,443,172.23.4.115,55077,11,TLS SNI
2024-11-04T13:05:21.477856Z,431,tcp,tcp,172.23.4.115,55074,116.202.120.165,443,8,TCP syn=False ack=True rst=False
2024-11-04T13:05:21.477856Z,431,tls,tls,172.23.4.115,55074,116.202.120.165,443,8,TLS SNI
2024-11-04T13:05:21.480353Z,432,tcp,tcp,116.202.120.165,443,172.23.4.115,55077,11,TCP syn=False ack=True rst=False
2024-11-04T13:05:21.480353Z,432,tls,tls,116.202.120.165,443,172.23.4.115,55077,11,TLS SNI
2024-11-04T13:05:21.480353Z,433,tcp,tcp,116.202.120.165,443,172.23.4.115,55078,12,TCP syn=False ack=True rst=False
2024-11-04T13:05:21.480353Z,433,tls,tls,116.202.120.165,443,172.23.4.115,55078,12,TLS SNI
2024-11-04T13:05:21.480487Z,434,tcp,tcp,172.23.4.115,55077,116.202.120.165,443,11,TCP syn=False ack=True rst=False
2024-11-04T13:05:21.480556Z,435,tcp,tcp,172.23.4.115,55078,116.202.120.165,443,12,TCP syn=False ack=True rst=False
2024-11-04T13:05:21.489949Z,436,tcp,tcp,116.202.120.165,443,172.23.4.115,55079,13,TCP syn=False ack=True rst=False
2024-11-04T13:05:21.489949Z,436,tls,tls,116.202.120.165,443,172.23.4.115,55079,13,TLS SNI
2024-11-04T13:05:21.489949Z,437,tcp,tcp,116.202.120.165,443,172.23.4.115,55079,13,TCP syn=False ack=True rst=False
2024-11-04T13:05:21.489949Z,437,tls,tls,116.202.120.165,443,172.23.4.115,55079,13,TLS SNI
2024-11-04T13:05:21.490123Z,438,tcp,tcp,172.23.4.115,55079,116.202.120.165,443,13,TCP syn=False ack=True rst=False
2024-11-04T13:05:21.490498Z,439,tcp,tcp,172.23.4.115,55077,116.202.120.165,443,11,TCP syn=False ack=True rst=False
2024-11-04T13:05:21.490498Z,439,tls,tls,172.23.4.115,55077,116.202.120.165,443,11,TLS SNI
2024-11-04T13:05:21.493903Z,440,tcp,tcp,116.202.120.165,443,172.23.4.115,55080,14,TCP syn=False ack=True rst=False
2024-11-04T13:05:21.493903Z,440,tls,tls,116.202.120.165,443,172.23.4.115,55080,14,TLS SNI
2024-11-04T13:05:21.493903Z,441,tcp,tcp,116.202.120.165,443,172.23.4.115,55080,14,TCP syn=False ack=True rst=False
2024-11-04T13:05:21.493903Z,441,tls,tls,116.202.120.165,443,172.23.4.115,55080,14,TLS SNI
2024-11-04T13:05:21.493903Z,442,tcp,tcp,116.202.120.165,443,172.23.4.115,55080,14,TCP syn=False ack=True rst=False
2024-11-04T13:05:21.493903Z,442,tls,tls,116.202.120.165,443,172.23.4.115,55080,14,TLS SNI
2024-11-04T13:05:21.494025Z,443,tcp,tcp,172.23.4.115,55080,116.202.120.165,443,14,TCP syn=False ack=True rst=False
2024-11-04T13:05:21.497419Z,444,tcp,tcp,116.202.120.165,443,172.23.4.115,55079,13,TCP syn=False ack=True rst=False
2024-11-04T13:05:21.497419Z,444,tls,tls,116.202.120.165,443,172.23.4.115,55079,13,TLS SNI
2024-11-04T13:05:21.542707Z,445,tcp,tcp,172.23.4.115,55079,116.202.120.165,443,13,TCP syn=False ack=True rst=False
2024-11-04T13:05:21.542707Z,445,tls,tls,172.23.4.115,55079,116.202.120.165,443,13,TLS SNI
2024-11-04T13:05:21.544242Z,446,tcp,tcp,172.23.4.115,55080,116.202.120.165,443,14,TCP syn=False ack=True rst=False
2024-11-04T13:05:21.544242Z,446,tls,tls,172.23.4.115,55080,116.202.120.165,443,14,TLS SNI
2024-11-04T13:05:21.545368Z,447,tcp,tcp,172.23.4.115,55078,116.202.120.165,443,12,TCP syn=False ack=True rst=False
2024-11-04T13:05:21.545368Z,447,tls,tls,172.23.4.115,55078,116.202.120.165,443,12,TLS SNI
2024-11-04T13:05:21.598782Z,448,tcp,tcp,116.202.120.165,443,172.23.4.115,55075,9,TCP syn=False ack=True rst=False
2024-11-04T13:05:21.598782Z,448,tls,tls,116.202.120.165,443,172.23.4.115,55075,9,TLS SNI
2024-11-04T13:05:21.598782Z,449,tcp,tcp,116.202.120.165,443,172.23.4.115,55075,9,TCP syn=False ack=True rst=False
2024-11-04T13:05:21.598977Z,450,tcp,tcp,172.23.4.115,55075,116.202.120.165,443,9,TCP syn=False ack=True rst=False
2024-11-04T13:05:21.603843Z,451,tcp,tcp,116.202.120.165,443,172.23.4.115,55075,9,TCP syn=False ack=True rst=False
2024-11-04T13:05:21.603843Z,452,tcp,tcp,116.202.120.165,443,172.23.4.115,55075,9,TCP syn=False ack=True rst=False
2024-11-04T13:05:21.603945Z,453,tcp,tcp,172.23.4.115,55075,116.202.120.165,443,9,TCP syn=False ack=True rst=False
2024-11-04T13:05:21.612647Z,454,tcp,tcp,116.202.120.165,443,172.23.4.115,55075,9,TCP syn=False ack=True rst=False
2024-11-04T13:05:21.612647Z,455,tcp,tcp,116.202.120.165,443,172.23.4.115,55075,9,TCP syn=False ack=True rst=False
2024-11-04T13:05:21.612647Z,455,tls,tls,116.202.120.165,443,172.23.4.115,55075,9,TLS SNI
2024-11-04T13:05:21.612808Z,456,tcp,tcp,172.23.4.115,55075,116.202.120.165,443,9,TCP syn=False ack=True rst=False
2024-11-04T13:05:21.621828Z,457,tcp,tcp,116.202.120.165,443,172.23.4.115,55075,9,TCP syn=False ack=True rst=False
2024-11-04T13:05:21.621828Z,458,tcp,tcp,116.202.120.165,443,172.23.4.115,55075,9,TCP syn=False ack=True rst=False
2024-11-04T13:05:21.621922Z,459,tcp,tcp,172.23.4.115,55075,116.202.120.165,443,9,TCP syn=False ack=True rst=False
2024-11-04T13:05:21.632748Z,460,tcp,tcp,116.202.120.165,443,172.23.4.115,55075,9,TCP syn=False ack=True rst=False
2024-11-04T13:05:21.632748Z,461,tcp,tcp,116.202.120.165,443,172.23.4.115,55075,9,TCP syn=False ack=True rst=False
2024-11-04T13:05:21.632950Z,462,tcp,tcp,172.23.4.115,55075,116.202.120.165,443,9,TCP syn=False ack=True rst=False
2024-11-04T13:05:21.641676Z,463,tcp,tcp,116.202.120.165,443,172.23.4.115,55075,9,TCP syn=False ack=True rst=False
2024-11-04T13:05:21.641676Z,464,tcp,tcp,116.202.120.165,443,172.23.4.115,55075,9,TCP syn=False ack=True rst=False
2024-11-04T13:05:21.641676Z,464,tls,tls,116.202.120.165,443,172.23.4.115,55075,9,TLS SNI
2024-11-04T13:05:21.641881Z,465,tcp,tcp,172.23.4.115,55075,116.202.120.165,443,9,TCP syn=False ack=True rst=False
2024-11-04T13:05:21.650042Z,466,tcp,tcp,116.202.120.165,443,172.23.4.115,55074,8,TCP syn=False ack=True rst=False
